timestamp,latitudine,longitudine,NO2 (ppb),VOC (ppb),PM10 (ug/m3),PM25 (ug/m3)
1647411840,45.099628,7.736347,13.000000,227.000000,44.311886,7.377199
1647411841,45.099541,7.736294,13.000000,227.000000,44.311886,7.377199
1647411842,45.099445,7.736238,13.000000,227.000000,44.311886,7.377199
1647411843,45.099342,7.736203,13.000000,227.000000,44.311886,7.377199
1647411844,45.099251,7.736163,13.000000,227.000000,44.311886,7.377199
1647411845,45.099152,7.736124,13.000000,227.000000,44.311886,7.377199
1647411846,45.099052,7.736084,13.000000,227.000000,44.311886,7.377199
1647411847,45.098961,7.736047,13.000000,227.000000,44.311886,7.377199
1647411848,45.098866,7.736010,13.000000,227.000000,44.311886,7.377199
1647411849,45.098774,7.735975,13.000000,227.000000,44.311886,7.377199
1647411850,45.098682,7.735944,13.000000,227.000000,44.311886,7.377199
1647411851,45.098595,7.735920,13.000000,227.000000,44.311886,7.377199
1647411853,45.098454,7.735895,13.000000,227.000000,44.311886,7.377199
1647411855,45.098351,7.735896,8.000000,224.000000,23.445427,3.206519
1647411857,45.098221,7.735907,8.000000,224.000000,23.445427,3.206519
1647411859,45.098061,7.735931,8.000000,224.000000,23.445427,3.206519
1647411861,45.097885,7.735963,8.000000,224.000000,23.445427,3.206519
1647411862,45.097794,7.735983,8.000000,224.000000,23.445427,3.206519
1647411863,45.097694,7.736002,8.000000,224.000000,23.445427,3.206519
1647411864,45.097595,7.736021,8.000000,224.000000,23.445427,3.206519
1647411865,45.097492,7.736041,8.000000,224.000000,23.445427,3.206519
1647411866,45.097393,7.736058,8.000000,224.000000,23.445427,3.206519
1647411867,45.097298,7.736072,8.000000,224.000000,23.445427,3.206519
1647411868,45.097202,7.736085,8.000000,224.000000,23.445427,3.206519
1647411869,45.097111,7.736100,8.000000,224.000000,23.445427,3.206519
1647411871,45.096954,7.736120,8.000000,224.000000,23.445427,3.206519
1647411873,45.096783,7.736115,8.000000,224.000000,23.445427,3.206519
1647411874,45.096691,7.736105,8.000000,224.000000,23.445427,3.206519
1647411875,45.096596,7.736085,8.000000,224.000000,23.445427,3.206519
1647411876,45.096500,7.736053,8.000000,224.000000,23.445427,3.206519
1647411877,45.096397,7.736007,8.000000,224.000000,23.445427,3.206519
1647411878,45.096298,7.735949,8.000000,224.000000,23.445427,3.206519
1647411879,45.096203,7.735884,8.000000,224.000000,23.445427,3.206519
1647411880,45.096115,7.735815,8.000000,224.000000,23.445427,3.206519
1647411881,45.096027,7.735735,8.000000,224.000000,23.445427,3.206519
1647411882,45.095940,7.735646,8.000000,224.000000,23.445427,3.206519
1647411883,45.095852,7.735546,8.000000,224.000000,23.445427,3.206519
1647411884,45.095772,7.735443,8.000000,224.000000,23.445427,3.206519
1647411885,45.095688,7.735342,8.000000,224.000000,23.445427,3.206519
1647411886,45.095608,7.735232,8.000000,224.000000,23.445427,3.206519
1647411887,45.095531,7.735124,8.000000,224.000000,23.445427,3.206519
1647411888,45.095463,7.735020,8.000000,224.000000,23.445427,3.206519
1647411889,45.095394,7.734916,8.000000,224.000000,23.445427,3.206519
1647411890,45.095333,7.734814,8.000000,224.000000,23.445427,3.206519
1647411891,45.095268,7.734712,8.000000,224.000000,23.445427,3.206519
1647411892,45.095207,7.734615,8.000000,224.000000,23.445427,3.206519
1647411893,45.095154,7.734513,8.000000,224.000000,23.445427,3.206519
1647411894,45.095093,7.734416,8.000000,224.000000,23.445427,3.206519
1647411895,45.095036,7.734312,8.000000,224.000000,23.445427,3.206519
1647411896,45.094982,7.734205,8.000000,224.000000,23.445427,3.206519
1647411897,45.094933,7.734091,8.000000,224.000000,23.445427,3.206519
1647411898,45.094883,7.733977,8.000000,224.000000,23.445427,3.206519
1647411899,45.094826,7.733874,8.000000,224.000000,23.445427,3.206519
1647411901,45.094769,7.733645,8.000000,224.000000,23.445427,3.206519
1647411903,45.094681,7.733435,8.000000,224.000000,23.445427,3.206519
1647411905,45.094612,7.733251,8.000000,224.000000,23.445427,3.206519
1647411907,45.094601,7.733037,8.000000,224.000000,23.445427,3.206519
1647411909,45.094578,7.732888,8.000000,224.000000,23.445427,3.206519
1647411912,45.094555,7.732734,8.000000,224.000000,23.445427,3.206519
1647411919,45.094532,7.732595,8.000000,224.000000,23.445427,3.206519
1647411919,45.094532,7.732595,4.000000,232.000000,35.477509,10.640135
1647411923,45.094509,7.732454,4.000000,232.000000,35.477509,10.640135
1647411929,45.094490,7.732298,4.000000,232.000000,35.477509,10.640135
1647411932,45.094467,7.732146,4.000000,232.000000,35.477509,10.640135
1647411939,45.094486,7.732012,4.000000,232.000000,35.477509,10.640135
1647411942,45.094585,7.731978,4.000000,232.000000,35.477509,10.640135
1647411944,45.094658,7.732116,4.000000,232.000000,35.477509,10.640135
1647411946,45.094723,7.732272,4.000000,232.000000,35.477509,10.640135
1647411948,45.094837,7.732456,4.000000,232.000000,35.477509,10.640135
1647411949,45.094910,7.732535,4.000000,232.000000,35.477509,10.640135
1647411950,45.094990,7.732610,4.000000,232.000000,35.477509,10.640135
1647411951,45.095081,7.732670,4.000000,232.000000,35.477509,10.640135
1647411952,45.095184,7.732707,4.000000,232.000000,35.477509,10.640135
1647411953,45.095295,7.732724,4.000000,232.000000,35.477509,10.640135
1647411954,45.095413,7.732720,4.000000,232.000000,35.477509,10.640135
1647411955,45.095524,7.732692,4.000000,232.000000,35.477509,10.640135
1647411956,45.095634,7.732630,4.000000,232.000000,35.477509,10.640135
1647411957,45.095737,7.732546,4.000000,232.000000,35.477509,10.640135
1647411958,45.095818,7.732423,4.000000,232.000000,35.477509,10.640135
1647411959,45.095886,7.732294,4.000000,232.000000,35.477509,10.640135
1647411960,45.095943,7.732148,4.000000,232.000000,35.477509,10.640135
1647411961,45.095982,7.731997,4.000000,232.000000,35.477509,10.640135
1647411962,45.096001,7.731842,4.000000,232.000000,35.477509,10.640135
1647411963,45.095997,7.731688,4.000000,232.000000,35.477509,10.640135
1647411964,45.095978,7.731535,4.000000,232.000000,35.477509,10.640135
1647411965,45.095943,7.731388,4.000000,232.000000,35.477509,10.640135
1647411966,45.095898,7.731239,4.000000,232.000000,35.477509,10.640135
1647411967,45.095825,7.731115,4.000000,232.000000,35.477509,10.640135
1647411968,45.095741,7.731006,4.000000,232.000000,35.477509,10.640135
1647411969,45.095646,7.730926,4.000000,232.000000,35.477509,10.640135
1647411970,45.095539,7.730830,4.000000,232.000000,35.477509,10.640135
1647411971,45.095421,7.730771,4.000000,232.000000,35.477509,10.640135
1647411972,45.095299,7.730704,4.000000,232.000000,35.477509,10.640135
1647411973,45.095173,7.730631,4.000000,232.000000,35.477509,10.640135
1647411974,45.095051,7.730557,1.000000,234.000000,33.017548,6.255030
1647411975,45.094929,7.730482,1.000000,234.000000,33.017548,6.255030
1647411976,45.094803,7.730403,1.000000,234.000000,33.017548,6.255030
1647411977,45.094673,7.730325,1.000000,234.000000,33.017548,6.255030
1647411978,45.094540,7.730243,1.000000,234.000000,33.017548,6.255030
1647411979,45.094410,7.730160,1.000000,234.000000,33.017548,6.255030
1647411980,45.094276,7.730080,1.000000,234.000000,33.017548,6.255030
1647411981,45.094139,7.730000,1.000000,234.000000,33.017548,6.255030
1647411982,45.094006,7.729917,1.000000,234.000000,33.017548,6.255030
1647411983,45.093868,7.729835,1.000000,234.000000,33.017548,6.255030
1647411984,45.093731,7.729754,1.000000,234.000000,33.017548,6.255030
1647411985,45.093590,7.729668,1.000000,234.000000,33.017548,6.255030
1647411986,45.093452,7.729581,1.000000,234.000000,33.017548,6.255030
1647411987,45.093307,7.729493,1.000000,234.000000,33.017548,6.255030
1647411988,45.093163,7.729402,1.000000,234.000000,33.017548,6.255030
1647411989,45.093018,7.729306,1.000000,234.000000,33.017548,6.255030
1647411990,45.092873,7.729207,1.000000,234.000000,33.017548,6.255030
1647411991,45.092724,7.729105,1.000000,234.000000,33.017548,6.255030
1647411992,45.092571,7.729002,1.000000,234.000000,33.017548,6.255030
1647411993,45.092419,7.728898,1.000000,234.000000,33.017548,6.255030
1647411994,45.092258,7.728794,1.000000,234.000000,33.017548,6.255030
1647411995,45.092098,7.728688,1.000000,234.000000,33.017548,6.255030
1647411996,45.091934,7.728585,1.000000,234.000000,33.017548,6.255030
1647411997,45.091763,7.728479,1.000000,234.000000,33.017548,6.255030
1647411998,45.091591,7.728367,1.000000,234.000000,33.017548,6.255030
1647411999,45.091415,7.728253,1.000000,234.000000,33.017548,6.255030
1647412000,45.091240,7.728141,1.000000,234.000000,33.017548,6.255030
1647412001,45.091064,7.728033,1.000000,234.000000,33.017548,6.255030
1647412002,45.090885,7.727923,1.000000,234.000000,33.017548,6.255030
1647412003,45.090710,7.727815,1.000000,234.000000,33.017548,6.255030
1647412004,45.090534,7.727709,1.000000,234.000000,33.017548,6.255030
1647412005,45.090363,7.727603,1.000000,234.000000,33.017548,6.255030
1647412006,45.090191,7.727497,1.000000,234.000000,33.017548,6.255030
1647412007,45.090023,7.727392,1.000000,234.000000,33.017548,6.255030
1647412008,45.089855,7.727299,1.000000,234.000000,33.017548,6.255030
1647412009,45.089687,7.727220,1.000000,234.000000,33.017548,6.255030
1647412010,45.089516,7.727159,1.000000,234.000000,33.017548,6.255030
1647412011,45.089336,7.727112,1.000000,234.000000,33.017548,6.255030
1647412012,45.089153,7.727089,1.000000,234.000000,33.017548,6.255030
1647412013,45.088966,7.727079,1.000000,234.000000,33.017548,6.255030
1647412014,45.088783,7.727085,1.000000,234.000000,33.017548,6.255030
1647412015,45.088600,7.727110,1.000000,234.000000,33.017548,6.255030
1647412016,45.088417,7.727150,1.000000,234.000000,33.017548,6.255030
1647412017,45.088234,7.727210,1.000000,234.000000,33.017548,6.255030
1647412018,45.088058,7.727289,1.000000,234.000000,33.017548,6.255030
1647412019,45.087879,7.727382,1.000000,234.000000,33.017548,6.255030
1647412020,45.087696,7.727478,1.000000,234.000000,33.017548,6.255030
1647412021,45.087517,7.727572,1.000000,234.000000,33.017548,6.255030
1647412022,45.087334,7.727669,1.000000,234.000000,33.017548,6.255030
1647412023,45.087151,7.727764,1.000000,234.000000,33.017548,6.255030
1647412024,45.086971,7.727859,1.000000,234.000000,33.017548,6.255030
1647412025,45.086792,7.727954,1.000000,234.000000,33.017548,6.255030
1647412026,45.086617,7.728054,1.000000,234.000000,33.017548,6.255030
1647412027,45.086445,7.728147,1.000000,234.000000,33.017548,6.255030
1647412028,45.086273,7.728234,1.000000,234.000000,33.017548,6.255030
1647412029,45.086098,7.728319,1.000000,234.000000,33.017548,6.255030
1647412030,45.085926,7.728398,1.000000,234.000000,33.017548,6.255030
1647412031,45.085747,7.728469,1.000000,234.000000,33.017548,6.255030
1647412032,45.085567,7.728523,1.000000,234.000000,33.017548,6.255030
1647412033,45.085384,7.728565,1.000000,234.000000,33.017548,6.255030
1647412034,45.085197,7.728605,0.000000,232.000000,17.148539,5.788314
1647412035,45.085014,7.728646,0.000000,232.000000,17.148539,5.788314
1647412036,45.084827,7.728688,0.000000,232.000000,17.148539,5.788314
1647412037,45.084644,7.728722,0.000000,232.000000,17.148539,5.788314
1647412038,45.084461,7.728752,0.000000,232.000000,17.148539,5.788314
1647412039,45.084282,7.728779,0.000000,232.000000,17.148539,5.788314
1647412040,45.084106,7.728808,0.000000,232.000000,17.148539,5.788314
1647412041,45.083931,7.728840,0.000000,232.000000,17.148539,5.788314
1647412042,45.083759,7.728874,0.000000,232.000000,17.148539,5.788314
1647412043,45.083588,7.728911,0.000000,232.000000,17.148539,5.788314
1647412044,45.083416,7.728949,0.000000,232.000000,17.148539,5.788314
1647412045,45.083244,7.728986,0.000000,232.000000,17.148539,5.788314
1647412046,45.083076,7.729018,0.000000,232.000000,17.148539,5.788314
1647412047,45.082909,7.729075,0.000000,232.000000,17.148539,5.788314
1647412048,45.082741,7.729112,0.000000,232.000000,17.148539,5.788314
1647412049,45.082569,7.729144,0.000000,232.000000,17.148539,5.788314
1647412050,45.082405,7.729168,0.000000,232.000000,17.148539,5.788314
1647412051,45.082241,7.729182,0.000000,232.000000,17.148539,5.788314
1647412052,45.082077,7.729188,0.000000,232.000000,17.148539,5.788314
1647412053,45.081917,7.729191,0.000000,232.000000,17.148539,5.788314
1647412054,45.081760,7.729194,0.000000,232.000000,17.148539,5.788314
1647412055,45.081608,7.729199,0.000000,232.000000,17.148539,5.788314
1647412056,45.081455,7.729203,0.000000,232.000000,17.148539,5.788314
1647412057,45.081299,7.729199,0.000000,232.000000,17.148539,5.788314
1647412058,45.081142,7.729202,0.000000,232.000000,17.148539,5.788314
1647412059,45.080994,7.729207,0.000000,232.000000,17.148539,5.788314
1647412060,45.080845,7.729210,0.000000,232.000000,17.148539,5.788314
1647412061,45.080715,7.729214,0.000000,232.000000,17.148539,5.788314
1647412062,45.080605,7.729213,0.000000,232.000000,17.148539,5.788314
1647412063,45.080509,7.729213,0.000000,232.000000,17.148539,5.788314
1647412065,45.080353,7.729212,0.000000,232.000000,17.148539,5.788314
1647412079,45.080257,7.729238,0.000000,232.000000,17.148539,5.788314
1647412081,45.080162,7.729241,0.000000,232.000000,17.148539,5.788314
1647412083,45.080051,7.729245,0.000000,232.000000,17.148539,5.788314
1647412085,45.079903,7.729250,0.000000,232.000000,17.148539,5.788314
1647412086,45.079811,7.729229,0.000000,232.000000,17.148539,5.788314
1647412087,45.079720,7.729234,0.000000,232.000000,17.148539,5.788314
1647412088,45.079624,7.729243,0.000000,232.000000,17.148539,5.788314
1647412089,45.079517,7.729247,0.000000,232.000000,17.148539,5.788314
1647412090,45.079407,7.729248,0.000000,232.000000,17.148539,5.788314
1647412091,45.079288,7.729249,0.000000,232.000000,17.148539,5.788314
1647412092,45.079163,7.729249,0.000000,232.000000,17.148539,5.788314
1647412093,45.079037,7.729249,0.000000,232.000000,17.148539,5.788314
1647412094,45.078907,7.729251,0.000000,246.000000,13.466475,2.209714
1647412095,45.078770,7.729254,0.000000,246.000000,13.466475,2.209714
1647412096,45.078636,7.729256,0.000000,246.000000,13.466475,2.209714
1647412097,45.078495,7.729261,0.000000,246.000000,13.466475,2.209714
1647412098,45.078362,7.729264,0.000000,246.000000,13.466475,2.209714
1647412099,45.078220,7.729268,0.000000,246.000000,13.466475,2.209714
1647412100,45.078079,7.729272,0.000000,246.000000,13.466475,2.209714
1647412101,45.077946,7.729275,0.000000,246.000000,13.466475,2.209714
1647412102,45.077808,7.729282,0.000000,246.000000,13.466475,2.209714
1647412103,45.077675,7.729286,0.000000,246.000000,13.466475,2.209714
1647412104,45.077541,7.729289,0.000000,246.000000,13.466475,2.209714
1647412105,45.077415,7.729292,0.000000,246.000000,13.466475,2.209714
1647412106,45.077293,7.729297,0.000000,246.000000,13.466475,2.209714
1647412107,45.077175,7.729301,0.000000,246.000000,13.466475,2.209714
1647412108,45.077061,7.729302,0.000000,246.000000,13.466475,2.209714
1647412109,45.076958,7.729302,0.000000,246.000000,13.466475,2.209714
1647412110,45.076862,7.729303,0.000000,246.000000,13.466475,2.209714
1647412112,45.076691,7.729305,0.000000,246.000000,13.466475,2.209714
1647412114,45.076538,7.729307,0.000000,246.000000,13.466475,2.209714
1647412116,45.076424,7.729310,0.000000,246.000000,13.466475,2.209714
1647412119,45.076324,7.729313,0.000000,246.000000,13.466475,2.209714
1647412125,45.076206,7.729317,0.000000,246.000000,13.466475,2.209714
1647412127,45.076115,7.729321,0.000000,246.000000,13.466475,2.209714
1647412129,45.076004,7.729321,0.000000,246.000000,13.466475,2.209714
1647412131,45.075905,7.729323,0.000000,246.000000,13.466475,2.209714
1647412133,45.075813,7.729334,0.000000,246.000000,13.466475,2.209714
1647412135,45.075710,7.729331,0.000000,246.000000,13.466475,2.209714
1647412137,45.075619,7.729364,0.000000,246.000000,13.466475,2.209714
1647412139,45.075520,7.729212,0.000000,246.000000,13.466475,2.209714
1647412141,45.075432,7.729074,0.000000,246.000000,13.466475,2.209714
1647412142,45.075439,7.728945,0.000000,246.000000,13.466475,2.209714
1647412144,45.075424,7.728714,0.000000,246.000000,13.466475,2.209714
1647412145,45.075424,7.728585,0.000000,246.000000,13.466475,2.209714
1647412146,45.075424,7.728449,0.000000,246.000000,13.466475,2.209714
1647412147,45.075424,7.728318,0.000000,246.000000,13.466475,2.209714
1647412148,45.075420,7.728179,0.000000,246.000000,13.466475,2.209714
1647412149,45.075420,7.728036,0.000000,246.000000,13.466475,2.209714
1647412150,45.075420,7.727893,0.000000,246.000000,13.466475,2.209714
1647412151,45.075417,7.727757,0.000000,246.000000,13.466475,2.209714
1647412152,45.075413,7.727628,0.000000,246.000000,13.466475,2.209714
1647412154,45.075405,7.727397,0.000000,246.000000,13.466475,2.209714
1647412154,45.075405,7.727397,0.000000,241.000000,23.745546,4.949146
1647412156,45.075390,7.727237,0.000000,241.000000,23.745546,4.949146
1647412159,45.075356,7.727072,0.000000,241.000000,23.745546,4.949146
1647412161,45.075199,7.727095,0.000000,241.000000,23.745546,4.949146
1647412163,45.075058,7.727038,0.000000,241.000000,23.745546,4.949146
1647412165,45.074909,7.726972,0.000000,241.000000,23.745546,4.949146
1647412167,45.074760,7.726899,0.000000,241.000000,23.745546,4.949146
1647412169,45.074631,7.726788,0.000000,241.000000,23.745546,4.949146
1647412171,45.074532,7.726694,0.000000,241.000000,23.745546,4.949146
1647412174,45.074455,7.726612,0.000000,241.000000,23.745546,4.949146
1647412177,45.074345,7.726491,0.000000,241.000000,23.745546,4.949146
1647412179,45.074223,7.726373,0.000000,241.000000,23.745546,4.949146
1647412181,45.074085,7.726233,0.000000,241.000000,23.745546,4.949146
1647412182,45.074013,7.726156,0.000000,241.000000,23.745546,4.949146
1647412183,45.073936,7.726085,0.000000,241.000000,23.745546,4.949146
1647412184,45.073864,7.726008,0.000000,241.000000,23.745546,4.949146
1647412185,45.073780,7.725954,0.000000,241.000000,23.745546,4.949146
1647412186,45.073700,7.725878,0.000000,241.000000,23.745546,4.949146
1647412187,45.073620,7.725804,0.000000,241.000000,23.745546,4.949146
1647412188,45.073547,7.725729,0.000000,241.000000,23.745546,4.949146
1647412190,45.073402,7.725588,0.000000,241.000000,23.745546,4.949146
1647412192,45.073273,7.725458,0.000000,241.000000,23.745546,4.949146
1647412194,45.073185,7.725374,0.000000,241.000000,23.745546,4.949146
1647412197,45.073101,7.725292,0.000000,241.000000,23.745546,4.949146
1647412199,45.073013,7.725202,0.000000,241.000000,23.745546,4.949146
1647412201,45.072887,7.725085,0.000000,241.000000,23.745546,4.949146
1647412203,45.072765,7.724963,0.000000,241.000000,23.745546,4.949146
1647412205,45.072681,7.724878,0.000000,241.000000,23.745546,4.949146
1647412208,45.072605,7.724796,0.000000,241.000000,23.745546,4.949146
1647412210,45.072506,7.724681,0.000000,241.000000,23.745546,4.949146
1647412212,45.072392,7.724534,0.000000,241.000000,23.745546,4.949146
1647412214,45.072273,7.724371,0.000000,241.000000,23.745546,4.949146
