timestamp,latitudine,longitudine,NO2 (ppb),VOC (ppb),PM10 (ug/m3),PM25 (ug/m3)
1647325187,45.098675,7.760590,21.000000,479.000000,13.920951,2.994959
1647325188,45.098602,7.760475,21.000000,479.000000,13.920951,2.994959
1647325190,45.098530,7.760338,21.000000,479.000000,13.920951,2.994959
1647325192,45.098446,7.760276,21.000000,479.000000,13.920951,2.994959
1647325194,45.098377,7.760076,21.000000,479.000000,13.920951,2.994959
1647325196,45.098228,7.759938,21.000000,479.000000,13.920951,2.994959
1647325198,45.098083,7.759826,21.000000,479.000000,13.920951,2.994959
1647325200,45.097946,7.759673,21.000000,494.000000,15.305437,4.354396
1647325201,45.097885,7.759567,21.000000,494.000000,15.305437,4.354396
1647325202,45.097828,7.759446,21.000000,494.000000,15.305437,4.354396
1647325203,45.097763,7.759322,21.000000,494.000000,15.305437,4.354396
1647325204,45.097694,7.759196,21.000000,494.000000,15.305437,4.354396
1647325205,45.097626,7.759064,21.000000,494.000000,15.305437,4.354396
1647325206,45.097557,7.758933,21.000000,494.000000,15.305437,4.354396
1647325207,45.097485,7.758801,21.000000,494.000000,15.305437,4.354396
1647325208,45.097408,7.758663,21.000000,494.000000,15.305437,4.354396
1647325209,45.097336,7.758524,21.000000,494.000000,15.305437,4.354396
1647325210,45.097260,7.758384,21.000000,494.000000,15.305437,4.354396
1647325211,45.097183,7.758242,21.000000,494.000000,15.305437,4.354396
1647325212,45.097103,7.758103,21.000000,494.000000,15.305437,4.354396
1647325213,45.097027,7.757958,21.000000,494.000000,15.305437,4.354396
1647325214,45.096947,7.757815,21.000000,494.000000,15.305437,4.354396
1647325215,45.096870,7.757676,21.000000,494.000000,15.305437,4.354396
1647325216,45.096794,7.757533,21.000000,494.000000,15.305437,4.354396
1647325217,45.096718,7.757388,21.000000,494.000000,15.305437,4.354396
1647325218,45.096638,7.757242,21.000000,494.000000,15.305437,4.354396
1647325219,45.096561,7.757098,21.000000,494.000000,15.305437,4.354396
1647325220,45.096485,7.756954,21.000000,494.000000,15.305437,4.354396
1647325221,45.096409,7.756815,21.000000,494.000000,15.305437,4.354396
1647325222,45.096333,7.756672,21.000000,494.000000,15.305437,4.354396
