timestamp,latitudine,longitudine,NO2 (ppb),VOC (ppb),PM10 (ug/m3),PM25 (ug/m3)
1647446469,1223.25.00,11540.41.00,9.00,57.00.00,479.38.00,63.59.00
1647446496,1217.42.00,11534.51.00,9.00,57.00.00,479.38.00,63.59.00
1647446496,1217.42.00,11534.51.00,9.00,60.00.00,11786.09.00,916.02.00
1647446527,1211.28.00,11532.26.00,9.00,60.00.00,11786.09.00,916.02.00
1647446558,1202.30.00,11538.24.00,9.00,60.00.00,11786.09.00,916.02.00
1647446558,1202.30.00,11538.24.00,11.00,56.00.00,1825.29.00,3895.26.00
1647446728,1188.46.00,11498.53.00,12.00,63.00.00,8718.14.00,8968.20.00
1647446728,1188.46.00,11498.53.00,12.00,107.00.00,13236.24.00,541.23.00
1647446877,1192.28.00,11492.10.00,12.00,100.00.00,1586.16.00,12794.44.00
1647446877,1192.28.00,11492.10.00,13.00,67.00.00,14597.10.00,14915.43.00
1647446921,1195.31.00,11485.39.00,13.00,67.00.00,14597.10.00,14915.43.00
1647446921,1195.31.00,11485.39.00,14.00,59.00.00,5129.57.00,3229.53.00
1647446942,1191.23.00,11491.06.00,14.00,59.00.00,5129.57.00,3229.53.00
1647446952,1199.08.00,11479.54.00,14.00,59.00.00,5129.57.00,3229.53.00
1647446973,1201.33.00,11473.42.00,14.00,59.00.00,5129.57.00,3229.53.00
1647446973,1201.33.00,11473.42.00,14.00,56.00.00,10837.29.00,6721.17.00
1647446997,1211.05.00,11471.08.00,14.00,56.00.00,10837.29.00,6721.17.00
1647447022,1209.41.00,11463.05.00,14.00,56.00.00,10837.29.00,6721.17.00
1647447022,1209.41.00,11463.05.00,14.00,59.00.00,6722.17.00,10340.56.00
1647448451,1134.55.00,11362.53.00,15.00,64.00.00,15660.40.00,6336.37.00
1647449887,1132.46.00,11355.55.00,10.00,83.00.00,2990.04.00,14156.24.00
1647449887,1132.46.00,11355.55.00,11.00,71.00.00,11036.31.00,12083.58.00
1647449922,1128.11.00,11350.09.00,11.00,71.00.00,11036.31.00,12083.58.00
1647449922,1128.11.00,11350.09.00,11.00,63.00.00,9070.39.00,9284.42.00
1647449954,1119.28.00,11343.45.00,11.00,63.00.00,9070.39.00,9284.42.00
1647449985,1112.52.00,11342.46.00,11.00,63.00.00,9070.39.00,9284.42.00
1647449985,1112.52.00,11342.46.00,12.00,56.00.00,7729.17.00,2417.09.00
1647449999,1107.43.00,11341.40.00,12.00,56.00.00,7729.17.00,2417.09.00
1647450030,1098.26.00,11332.13.00,12.00,56.00.00,7729.17.00,2417.09.00
1647450030,1098.26.00,11332.13.00,12.00,51.00.00,9039.01.00,14941.28.00
1647450149,797.27.00,11212.29.00,13.00,60.00.00,12385.38.00,101.11.00
1647450149,797.27.00,11212.29.00,14.00,65.00.00,13552.35.00,6477.30.00
1647450200,997.13.00,11292.11.00,14.00,65.00.00,13552.35.00,6477.30.00
1647450200,997.13.00,11292.11.00,14.00,69.00.00,16339.47.00,14012.31.00
1647450231,797.27.00,11212.29.00,14.00,69.00.00,16339.47.00,14012.31.00
1647450281,1144.28.00,11288.34.00,14.00,69.00.00,16339.47.00,14012.31.00
1647450281,1144.28.00,11288.34.00,14.00,65.00.00,7971.49.00,10071.47.00
1647450312,996.42.00,11288.37.00,14.00,65.00.00,7971.49.00,10071.47.00
1647450375,997.24.00,11297.09.00,14.00,65.00.00,7971.49.00,10071.47.00
1647450375,997.24.00,11297.09.00,14.00,45.00.00,11185.11.00,2889.38.00
1647450415,990.21.00,11305.39.00,14.00,45.00.00,11185.11.00,2889.38.00
1647450561,977.34.00,11352.13.00,15.00,38.00.00,539.57.00,5548.43.00
1647450561,977.34.00,11352.13.00,16.00,34.00.00,9555.47.00,2865.53.00
1647450576,975.09.00,11357.47.00,16.00,34.00.00,9555.47.00,2865.53.00
1647450596,973.07.00,11364.06.00,16.00,34.00.00,9555.47.00,2865.53.00
1647450645,971.13.00,11382.35.00,16.00,34.00.00,9555.47.00,2865.53.00
1647450645,971.13.00,11382.35.00,17.00,33.00.00,16654.17.00,5705.45.00
1647450674,966.00.00,11390.41.00,17.00,33.00.00,16654.17.00,5705.45.00
1647450705,962.34.00,11401.50.00,17.00,33.00.00,16654.17.00,5705.45.00
1647450705,962.34.00,11401.50.00,17.00,29.00.00,4336.10.00,1861.17.00
1647450781,962.07.00,11409.39.00,17.00,29.00.00,4336.10.00,1861.17.00
1647450781,962.07.00,11409.39.00,14.00,27.00.00,9761.50.00,11772.44.00
1647450844,962.45.00,11402.56.00,14.00,27.00.00,9761.50.00,11772.44.00
1647450844,962.45.00,11402.56.00,8.00,26.00.00,2911.50.00,11516.50.00
1647454738,963.27.00,11401.53.00,0.00,24.00.00,8177.08.00,4011.55.00
1647454738,963.27.00,11401.53.00,0.00,24.00.00,9803.36.00,4112.24.00
1647454790,959.08.00,11404.02.00,0.00,24.00.00,9803.36.00,4112.24.00
1647454790,959.08.00,11404.02.00,0.00,0.00,9803.36.00,4112.24.00
1647454790,959.08.00,11404.02.00,0.00,22.00,3076.34.00,4012.03.00
1647455302,963.12.00,11398.28.00,0.00,0.00,6427.03.00,6155.55.00
1647455302,963.12.00,11398.28.00,0.00,27.00.00,6780.57.00,9007.37.00
1647455302,963.12.00,11398.28.00,0.00,30.00.00,7093.03.00,7537.05.00
1647455361,967.35.00,11387.22.00,0.00,30.00.00,7093.03.00,7537.05.00
1647455361,967.35.00,11387.22.00,0.00,30.00.00,4351.19.00,5243.54.00
1647455391,970.08.00,11381.49.00,0.00,30.00.00,4351.19.00,5243.54.00
1647455391,970.08.00,11381.49.00,0.00,31.00.00,13022.27.00,12895.27.00
1647455422,974.16.00,11363.49.00,0.00,31.00.00,13022.27.00,12895.27.00
1647455483,978.08.00,11349.49.00,0.00,31.00.00,13022.27.00,12895.27.00
1647455483,978.08.00,11349.49.00,0.00,32.00.00,1673.38.00,15738.13.00
1647455514,983.06.00,11346.03.00,0.00,32.00.00,1673.38.00,15738.13.00
1647455514,983.06.00,11346.03.00,0.00,0.00,1673.38.00,15738.13.00
1647455514,983.06.00,11346.03.00,0.00,33.00.00,4781.37.00,4735.34.00
1647455538,980.26.00,11340.22.00,0.00,33.00.00,4781.37.00,4735.34.00
1647455541,980.14.00,11333.29.00,0.00,33.00.00,4781.37.00,4735.34.00
1647455570,982.12.00,11324.31.00,0.00,33.00.00,4781.37.00,4735.34.00
1647455570,982.12.00,11324.31.00,0.00,34.00.00,4226.54.00,11396.26.00
1647455601,986.55.00,11315.41.00,0.00,34.00.00,4226.54.00,11396.26.00
1647455763,978.12.00,11279.58.00,4.00,36.00.00,6418.45.00,2033.04.00
1647456574,977.03.00,11282.51.00,19.00,182.00.00,10156.11.00,1356.56.00
1647526531,1228.42.00,11554.33.00,171.00.00,231.00.00,10494.51.00,10345.57.00
1647528373,1228.50.00,11554.16.00,7.00,150.00.00,9637.33.00,7316.28.00
1647528373,1228.50.00,11554.16.00,7.00,148.00.00,10364.25.00,14964.56.00
1647528647,1229.01.00,11555.25.00,7.00,151.00.00,1161.25.00,10367.48.00
1647528940,1228.38.00,11554.30.00,7.00,151.00.00,15877.32.00,12420.34.00
1647528940,1228.38.00,11554.30.00,7.00,150.00.00,12421.34.00,9198.44.00
1647529212,1228.31.00,11554.30.00,7.00,150.00.00,15131.19.00,5661.05.00
1647529212,1228.31.00,11554.30.00,7.00,151.00.00,13999.38.00,15114.42.00
1647530578,1229.16.00,11554.23.00,9.00,139.00.00,5220.25.00,1548.44.00
1647530848,1229.39.00,11554.20.00,10.00,134.00.00,2980.18.00,677.57.00
1647530848,1229.39.00,11554.20.00,10.00,133.00.00,11003.43.00,9082.34.00
1647531118,1229.13.00,11554.20.00,11.00,124.00.00,11687.49.00,11024.06.00
1647531118,1229.13.00,11554.20.00,12.00,125.00.00,1877.16.00,12108.21.00
1647531394,1228.50.00,11554.39.00,12.00,120.00.00,2349.12.00,6673.28.00
1647531394,1228.50.00,11554.39.00,13.00,118.00.00,6674.28.00,6886.56.00
1647531674,1228.53.00,11554.05.00,13.00,112.00.00,14008.15.00,7475.12.00
1647533129,1143.23.00,11482.07.00,15.00,95.00.00,12498.42.00,11909.53.00
1647533187,1130.44.00,11474.33.00,15.00,95.00.00,12498.42.00,11909.53.00
1647533187,1130.44.00,11474.33.00,16.00,95.00.00,15247.37.00,5044.54.00
1647533222,1120.52.00,11458.42.00,16.00,95.00.00,15247.37.00,5044.54.00
1647533222,1120.52.00,11458.42.00,15.00,95.00.00,12630.45.00,10225.57.00
1647533252,1099.38.00,11455.34.00,15.00,95.00.00,12630.45.00,10225.57.00
1647533284,1070.16.00,11432.24.00,15.00,95.00.00,12630.45.00,10225.57.00
1647533284,1070.16.00,11432.24.00,15.00,96.00.00,8132.38.00,15822.01.00
1647533309,1061.41.00,11428.46.00,15.00,96.00.00,8132.38.00,15822.01.00
1647533333,1062.49.00,11427.56.00,15.00,96.00.00,8132.38.00,15822.01.00
1647533333,1062.49.00,11427.56.00,15.00,98.00.00,1468.59.00,2452.05.00
1647533412,1035.22.00,11407.57.00,15.00,98.00.00,1468.59.00,2452.05.00
1647533563,974.46.00,11362.55.00,16.00,0.00,11865.22.00,3404.30.00
1647533563,974.46.00,11362.55.00,17.00,74.00.00,8255.48.00,1679.00.00
1647533609,977.15.00,11355.42.00,17.00,74.00.00,8255.48.00,1679.00.00
1647533609,977.15.00,11355.42.00,18.00,68.00.00,7141.12.00,8620.58.00
1647533632,978.01.00,11349.18.00,18.00,68.00.00,7141.12.00,8620.58.00
1647533632,978.01.00,11349.18.00,18.00,56.00.00,8621.58.00,16115.54.00
1647533644,979.44.00,11343.18.00,18.00,56.00.00,8621.58.00,16115.54.00
1647533696,982.28.00,11334.26.00,18.00,56.00.00,8621.58.00,16115.54.00
1647533696,982.28.00,11334.26.00,19.00,50.00.00,16116.56.00,3642.38.00
1647533727,985.19.00,11323.21.00,19.00,50.00.00,16116.56.00,3642.38.00
1647533758,990.02.00,11318.26.00,19.00,50.00.00,16116.56.00,3642.38.00
1647533758,990.02.00,11318.26.00,20.00,50.00.00,3643.38.00,14917.39.00
1647533790,992.34.00,11311.26.00,20.00,50.00.00,3643.38.00,14917.39.00
1647533821,986.17.00,11306.03.00,20.00,50.00.00,3643.38.00,14917.39.00
1647533821,986.17.00,11306.03.00,21.00,43.00.00,15440.30.00,6785.03.00
1647533852,979.21.00,11303.20.00,21.00,43.00.00,15440.30.00,6785.03.00
1647533883,984.22.00,11289.53.00,21.00,43.00.00,15440.30.00,6785.03.00
1647533883,984.22.00,11289.53.00,21.00,57.00.00,9977.18.00,10239.41.00
1647533915,979.47.00,11278.33.00,21.00,57.00.00,9977.18.00,10239.41.00
1647534116,977.03.00,11283.48.00,19.00,91.00.00,15717.35.00,2772.43.00
1647534116,977.03.00,11283.48.00,19.00,95.00.00,2773.43.00,7337.47.00
1647584122,988.19.00,11252.11.00,0.00,242.00.00,3642.37.00,2273.49.00
1647584145,977.19.00,11283.52.00,0.00,242.00.00,3642.37.00,2273.49.00
1647584145,977.19.00,11283.52.00,0.00,249.00.00,12947.34.00,6911.13.00
1647584403,977.00.00,11283.08.00,0.00,249.00.00,9931.54.00,12529.07.00
1647584403,977.00.00,11283.08.00,0.00,0.00,9931.54.00,12529.07.00
1647584599,983.36.00,11280.05.00,0.00,250.00.00,10735.13.00,9850.05.00
1647584599,983.36.00,11280.05.00,0.00,247.00.00,6548.14.00,1832.41.00
1647584630,977.03.00,11282.52.00,0.00,247.00.00,6548.14.00,1832.41.00
1647584630,977.03.00,11282.52.00,0.00,189.00.00,1833.41.00,4529.27.00
1647584707,976.25.00,11276.03.00,0.00,189.00.00,1833.41.00,4529.27.00
1647584707,976.25.00,11276.03.00,2.00,136.00.00,14819.30.00,2942.06.00
1647584748,977.30.00,11283.08.00,2.00,136.00.00,14819.30.00,2942.06.00
1647584748,977.30.00,11283.08.00,4.00,113.00.00,2943.06.00,4544.15.00
1647584837,983.33.00,11290.36.00,4.00,113.00.00,2943.06.00,4544.15.00
1647584837,983.33.00,11290.36.00,7.00,87.00.00,4545.15.00,12825.36.00
1647584876,982.16.00,11306.28.00,7.00,87.00.00,4545.15.00,12825.36.00
1647584876,982.16.00,11306.28.00,9.00,66.00.00,10454.29.00,15101.26.00
1647584891,978.08.00,11310.42.00,9.00,66.00.00,10454.29.00,15101.26.00
1647584920,976.37.00,11319.49.00,9.00,66.00.00,10454.29.00,15101.26.00
1647584953,971.39.00,11329.32.00,11.00,62.00.00,11796.31.00,13842.07.00
1647585001,978.08.00,11338.12.00,11.00,62.00.00,11796.31.00,13842.07.00
1647585001,978.08.00,11338.12.00,12.00,55.00.00,13843.07.00,14499.31.00
1647585032,964.36.00,11354.01.00,12.00,55.00.00,13843.07.00,14499.31.00
1647585063,961.14.00,11361.30.00,12.00,55.00.00,13843.07.00,14499.31.00
1647585605,1059.54.00,11426.13.00,0.00,42.00.00,4116.14.00,13576.01.00
1647585605,1059.54.00,11426.13.00,0.00,43.00.00,4343.15.00,4018.09.00
1647585612,1072.41.00,11434.24.00,0.00,43.00.00,4343.15.00,4018.09.00
1647585636,1080.03.00,11439.12.00,0.00,43.00.00,4343.15.00,4018.09.00
1647585667,1085.47.00,11443.47.00,0.00,43.00.00,4343.15.00,4018.09.00
1647585667,1085.47.00,11443.47.00,0.00,41.00.00,9114.48.00,390.07.00
1647585698,1092.04.00,11448.06.00,0.00,41.00.00,9114.48.00,390.07.00
1647585729,1086.29.00,11444.16.00,0.00,41.00.00,9114.48.00,390.07.00
1647585729,1086.29.00,11444.16.00,0.00,39.00.00,10734.05.00,9379.24.00
1647586243,1201.26.00,11523.41.00,0.00,35.00.00,13837.37.00,4082.53.00
1647586243,1201.26.00,11523.41.00,0.00,35.00.00,3590.46.00,16641.45.00
1647586272,1204.36.00,11529.53.00,0.00,35.00.00,3590.46.00,16641.45.00
1647586332,1215.48.00,11535.27.00,0.00,35.00.00,3590.46.00,16641.45.00
1647586332,1215.48.00,11535.27.00,0.00,34.00.00,89.37.00,5219.51.00
1647586343,1219.21.00,11540.25.00,0.00,34.00.00,89.37.00,5219.51.00
1647586362,1225.47.00,11543.21.00,0.00,34.00.00,89.37.00,5219.51.00
1647586362,1225.47.00,11543.21.00,0.00,35.00.00,7220.46.00,13368.42.00
1647586393,1232.16.00,11546.38.00,0.00,35.00.00,7220.46.00,13368.42.00
1647586410,1237.32.00,11559.37.00,0.00,35.00.00,7220.46.00,13368.42.00
1647586422,1238.33.00,11552.44.00,0.00,35.00.00,7220.46.00,13368.42.00
1647586422,1238.33.00,11552.44.00,0.00,37.00.00,11882.39.00,13784.08.00
1647586441,1237.25.00,11558.56.00,0.00,37.00.00,11882.39.00,13784.08.00
1647586472,1231.30.00,11554.13.00,0.00,37.00.00,11882.39.00,13784.08.00
1647587171,1229.13.00,11560.46.00,20.00,70.00.00,12210.37.00,6949.02.00
1647587171,1229.13.00,11560.46.00,20.00,74.00.00,4392.23.00,14799.04.00
1647590651,1228.15.00,11554.32.00,18.00,71.00.00,1360.58.00,3992.43.00
1647590651,1228.15.00,11554.32.00,18.00,71.00.00,12215.36.00,13264.28.00
1647590919,1231.57.00,11559.47.00,18.00,70.00.00,11851.13.00,6157.25.00
1647590919,1231.57.00,11559.47.00,18.00,71.00.00,11152.42.00,6908.27.00
1647590921,1232.00.00,11560.21.00,18.00,71.00.00,11152.42.00,6908.27.00
1647590921,1232.00.00,11560.21.00,18.00,70.00.00,11315.20.00,16383.13.00
1647591048,1228.42.00,11554.39.00,18.00,70.00.00,2361.28.00,10932.17.00
1647591048,1228.42.00,11554.39.00,18.00,71.00.00,13534.08.00,7618.09.00
1647591052,1229.55.00,11560.51.00,18.00,71.00.00,13534.08.00,7618.09.00
1647591079,1228.46.00,11554.28.00,18.00,71.00.00,13534.08.00,7618.09.00
1647591203,1231.18.00,11556.12.00,18.00,71.00.00,1800.39.00,13308.20.00
1647591203,1231.18.00,11556.12.00,18.00,69.00.00,623.34.00,16407.13.00
1647591482,1228.46.00,11554.07.00,18.00,68.00.00,1042.21.00,1017.41.00
1647591482,1228.46.00,11554.07.00,18.00,69.00.00,15141.45.00,14639.49.00
1647600765,1231.07.00,11550.57.00,21.00,71.00.00,14466.44.00,6453.57.00
1647600765,1231.07.00,11550.57.00,21.00,71.00.00,6454.57.00,2282.34.00
1647601036,1231.07.00,11551.00.00,22.00,71.00.00,2093.09.00,10152.02.00
1647601036,1231.07.00,11551.00.00,22.00,70.00.00,16576.08.00,150.40.00
1647601306,1231.15.00,11550.55.00,21.00,70.00.00,14525.03.00,8946.13.00
1647601306,1231.15.00,11550.55.00,22.00,69.00.00,11654.27.00,3394.36.00
1647601577,1230.10.00,11552.54.00,20.00,73.00.00,4268.29.00,12925.33.00
1647601577,1230.10.00,11552.54.00,21.00,72.00.00,1797.04.00,13560.29.00
1647601912,1230.59.00,11551.16.00,21.00,0.00,15670.40.00,5600.29.00
1647601912,1230.59.00,11551.16.00,21.00,78.00.00,5962.54.00,6638.29.00
1647602419,1231.30.00,11550.38.00,0.00,115.00.00,12533.02.00,8112.23.00
1647602419,1231.30.00,11550.38.00,19.00,109.00.00,6807.53.00,7631.43.00
1647604821,1236.05.00,11550.33.00,20.00,75.00.00,10895.22.00,1372.38.00
1647604821,1236.05.00,11550.33.00,20.00,55.00.00,1373.38.00,10910.35.00
1647604850,1232.35.00,11546.08.00,20.00,55.00.00,1373.38.00,10910.35.00
1647604850,1232.35.00,11546.08.00,21.00,58.00.00,10911.35.00,9851.23.00
1647604876,1228.27.00,11543.15.00,21.00,58.00.00,10911.35.00,9851.23.00
1647604962,1228.38.00,11551.22.00,21.00,58.00.00,10911.35.00,9851.23.00
1647604962,1228.38.00,11551.22.00,21.00,59.00.00,3251.08.00,4990.44.00
1647604966,1226.21.00,11541.42.00,21.00,59.00.00,3251.08.00,4990.44.00
1647604993,1228.19.00,11550.08.00,21.00,59.00.00,3251.08.00,4990.44.00
1647605528,1070.08.00,11369.59.00,16.00,79.00.00,12337.04.00,8489.58.00
1647605545,1078.51.00,11360.18.00,16.00,79.00.00,12337.04.00,8489.58.00
1647605575,1096.54.00,11338.50.00,16.00,79.00.00,12337.04.00,8489.58.00
1647605575,1096.54.00,11338.50.00,16.00,78.00.00,8490.58.00,10501.17.00
1647605590,1113.18.00,11345.26.00,16.00,78.00.00,8490.58.00,10501.17.00
1647605604,1115.36.00,11330.51.00,16.00,78.00.00,8490.58.00,10501.17.00
1647605621,1102.22.00,11322.35.00,16.00,78.00.00,8490.58.00,10501.17.00
1647605682,1096.50.00,11321.17.00,16.00,78.00.00,8490.58.00,10501.17.00
1647605682,1096.50.00,11321.17.00,16.00,74.00.00,10502.17.00,10776.31.00
1647605713,1081.39.00,11317.32.00,16.00,74.00.00,10502.17.00,10776.31.00
1647605713,1081.39.00,11317.32.00,16.00,64.00.00,10777.31.00,15329.00.00
1647605743,1084.46.00,11325.41.00,16.00,64.00.00,10777.31.00,15329.00.00
1647605747,1084.42.00,11340.38.00,16.00,64.00.00,10777.31.00,15329.00.00
1647605754,1081.54.00,11325.01.00,17.00,62.00.00,10180.07.00,5512.39.00
1647605777,1075.48.00,11337.27.00,17.00,62.00.00,10180.07.00,5512.39.00
1647605844,1068.40.00,11331.30.00,17.00,62.00.00,10180.07.00,5512.39.00
1647605844,1068.40.00,11331.30.00,18.00,45.00.00,5656.50.00,2029.05.00
1647606073,1023.05.00,11300.56.00,21.00,53.00.00,6179.08.00,3493.10.00
1647606073,1023.05.00,11300.56.00,21.00,45.00.00,1123.18.00,14126.23.00
1647606103,1027.44.00,11301.55.00,21.00,45.00.00,1123.18.00,14126.23.00
1647606115,1019.01.00,11297.58.00,21.00,45.00.00,1123.18.00,14126.23.00
1647606115,1019.01.00,11297.58.00,22.00,41.00.00,14127.23.00,12474.01.00
1647606134,1013.56.00,11298.49.00,22.00,41.00.00,14127.23.00,12474.01.00
1647606165,1004.31.00,11292.46.00,22.00,41.00.00,14127.23.00,12474.01.00
1647606198,995.18.00,11292.46.00,22.00,41.00.00,14127.23.00,12474.01.00
1647606198,995.18.00,11292.46.00,23.00,39.00.00,12475.01.00,15555.55.00
1647606260,984.11.00,11284.14.00,23.00,39.00.00,12475.01.00,15555.55.00
1647606260,984.11.00,11284.14.00,23.00,44.00.00,15556.55.00,4463.27.00
1647606291,978.50.00,11279.04.00,23.00,44.00.00,15556.55.00,4463.27.00
1647606291,978.50.00,11279.04.00,21.00,81.00.00,13934.51.00,2437.49.00
1647606323,977.30.00,11285.12.00,21.00,81.00.00,13934.51.00,2437.49.00
1647670498,977.11.00,11283.38.00,0.00,250.00.00,8522.11.00,15328.28.00
1647671013,978.31.00,11289.57.00,3.00,116.00.00,13213.16.00,7237.40.00
1647671013,978.31.00,11289.57.00,7.00,89.00.00,490.26.00,14593.36.00
1647671046,983.33.00,11303.24.00,7.00,89.00.00,490.26.00,14593.36.00
1647671046,983.33.00,11303.24.00,11.00,65.00.00,2007.52.00,8784.36.00
1647671072,977.19.00,11306.54.00,11.00,65.00.00,2007.52.00,8784.36.00
1647671102,976.41.00,11319.59.00,11.00,65.00.00,2007.52.00,8784.36.00
1647671102,976.41.00,11319.59.00,14.00,53.00.00,1273.38.00,9720.03.00
1647671121,973.41.00,11327.12.00,14.00,53.00.00,1273.38.00,9720.03.00
1647671151,972.36.00,11334.15.00,14.00,53.00.00,1273.38.00,9720.03.00
1647671151,972.36.00,11334.15.00,12.00,47.00.00,9721.03.00,4219.05.00
1647671764,1059.46.00,11423.15.00,0.00,29.00.00,5173.49.00,14746.42.00
1647671810,1072.26.00,11433.17.00,0.00,29.00.00,5173.49.00,14746.42.00
1647671810,1072.26.00,11433.17.00,0.00,26.00.00,10061.27.00,11566.47.00
1647671867,1082.05.00,11442.17.00,0.00,26.00.00,10061.27.00,11566.47.00
1647671898,1086.55.00,11444.40.00,0.00,26.00.00,10061.27.00,11566.47.00
1647671898,1086.55.00,11444.40.00,0.00,23.00,11567.47.00,11865.38.00
1647671943,1093.55.00,11452.13.00,0.00,23.00,11567.47.00,11865.38.00
1647671943,1093.55.00,11452.13.00,0.00,22.00,11866.38.00,8033.27.00
1647671960,1101.25.00,11454.11.00,0.00,22.00,11866.38.00,8033.27.00
1647672263,1157.14.00,11496.01.00,0.00,16.00,7197.09.00,12514.32.00
1647672295,1162.04.00,11498.09.00,0.00,16.00,7197.09.00,12514.32.00
1647672295,1162.04.00,11498.09.00,0.00,15.00,12515.32.00,12514.32.00
1647672335,1166.20.00,11503.16.00,0.00,15.00,12515.32.00,12514.32.00
1647672356,1170.47.00,11505.56.00,0.00,15.00,12515.32.00,12514.32.00
1647672356,1170.47.00,11505.56.00,0.00,16.00,1473.34.00,4585.54.00
1647672377,1178.13.00,11506.38.00,0.00,16.00,1473.34.00,4585.54.00
1647672418,1183.30.00,11512.21.00,0.00,16.00,1473.34.00,4585.54.00
1647672418,1183.30.00,11512.21.00,0.00,14.00,4586.54.00,8499.43.00
1647672437,1191.04.00,11515.32.00,0.00,14.00,4586.54.00,8499.43.00
1647672497,1197.56.00,11521.53.00,0.00,14.00,4586.54.00,8499.43.00
1647672497,1197.56.00,11521.53.00,0.00,15.00,1181.44.00,14089.57.00
1647672540,1206.00.00,11530.53.00,0.00,15.00,1181.44.00,14089.57.00
1647672540,1206.00.00,11530.53.00,0.00,15.00,5810.11.00,15747.15.00
1647672555,1211.47.00,11532.17.00,0.00,15.00,5810.11.00,15747.15.00
1647672600,1216.26.00,11537.04.00,0.00,15.00,5810.11.00,15747.15.00
1647672600,1216.26.00,11537.04.00,0.00,15.00,12978.23.00,14869.51.00
1647672631,1223.37.00,11537.45.00,0.00,15.00,12978.23.00,14869.51.00
1647672660,1229.20.00,11544.26.00,0.00,15.00,12978.23.00,14869.51.00
1647672660,1229.20.00,11544.26.00,0.00,17.00,16440.11.00,9003.24.00
1647672690,1240.35.00,11552.42.00,0.00,17.00,16440.11.00,9003.24.00
1647672720,1231.41.00,11548.38.00,0.00,17.00,16440.11.00,9003.24.00
1647672720,1231.41.00,11548.38.00,0.00,19.00,9004.24.00,16534.53.00
1647672848,1234.52.00,11555.54.00,0.00,19.00,16535.53.00,516.53.00
1647672848,1234.52.00,11555.54.00,0.00,19.00,517.53.00,6336.30.00
1647673145,1225.43.00,11550.47.00,0.00,21.00,10394.24.00,13645.49.00
1647673145,1225.43.00,11550.47.00,0.00,23.00,13646.49.00,14996.15.00
1647673151,1231.15.00,11551.03.00,0.00,23.00,13646.49.00,14996.15.00
1647673206,1221.46.00,11553.30.00,0.00,23.00,13646.49.00,14996.15.00
1647673206,1221.46.00,11553.30.00,0.00,24.00.00,14997.15.00,210.19.00
1647676358,1221.50.00,11553.16.00,17.00,68.00.00,5703.31.00,14536.46.00
1647676358,1221.50.00,11553.16.00,17.00,67.00.00,14537.46.00,2078.23.00
1647676629,1221.46.00,11553.25.00,17.00,68.00.00,15450.41.00,1329.19.00
1647676629,1221.46.00,11553.25.00,17.00,67.00.00,14946.58.00,5452.03.00
1647676902,1222.05.00,11553.12.00,17.00,67.00.00,5290.01.00,10021.13.00
1647676902,1222.05.00,11553.12.00,17.00,66.00.00,10022.13.00,7876.22.00
1647677172,1221.50.00,11553.30.00,17.00,68.00.00,15022.45.00,10725.26.00
1647677172,1221.50.00,11553.30.00,18.00,68.00.00,582.31.00,15896.11.00
1647677443,1221.39.00,11553.22.00,18.00,70.00.00,14379.10.00,582.19.00
1647677443,1221.39.00,11553.22.00,18.00,69.00.00,583.19.00,3589.47.00
1647677714,1221.39.00,11553.25.00,18.00,70.00.00,1311.25.00,8708.04.00
1647677714,1221.39.00,11553.25.00,18.00,70.00.00,8709.04.00,2218.16.00
1647677984,1221.46.00,11553.22.00,18.00,71.00.00,7555.08.00,11716.05.00
1647677984,1221.46.00,11553.22.00,18.00,70.00.00,11717.05.00,5285.44.00
1647678254,1221.46.00,11553.34.00,18.00,70.00.00,7754.45.00,14192.29.00
1647678254,1221.46.00,11553.34.00,18.00,69.00.00,14193.29.00,989.27.00
1647678525,1222.01.00,11553.35.00,18.00,70.00.00,12168.41.00,3987.57.00
1647678525,1222.01.00,11553.35.00,18.00,69.00.00,2292.40.00,8525.46.00
1647678795,1222.09.00,11553.16.00,18.00,73.00.00,5364.19.00,9009.46.00
1647678795,1222.09.00,11553.16.00,18.00,74.00.00,9010.46.00,6312.29.00
1647679076,1221.50.00,11553.38.00,18.00,74.00.00,2681.06.00,15430.12.00
1647679076,1221.50.00,11553.38.00,18.00,73.00.00,15431.12.00,118.22.00
1647679353,1222.05.00,11553.21.00,18.00,73.00.00,6506.47.00,1067.22.00
1647679353,1222.05.00,11553.21.00,18.00,75.00.00,1068.22.00,6366.46.00
1647679623,1221.46.00,11553.23.00,18.00,75.00.00,15000.00.00,5660.08.00
1647679623,1221.46.00,11553.23.00,18.00,74.00.00,5661.08.00,2999.39.00
1647679915,1221.42.00,11553.40.00,18.00,76.00.00,1392.09.00,981.45.00
1647679915,1221.42.00,11553.40.00,18.00,75.00.00,1494.57.00,3924.12.00
1647680393,1221.46.00,11553.24.00,16.00,80.00.00,15739.48.00,3404.25.00
1647680957,1223.37.00,11547.14.00,18.00,67.00.00,52.05.00,14248.53.00
1647680957,1223.37.00,11547.14.00,18.00,67.00.00,14249.54.00,6169.18.00
1647683224,1222.09.00,11552.22.00,15.00,85.00.00,7555.28.00,10447.52.00
1647683224,1222.09.00,11552.22.00,15.00,85.00.00,1995.33.00,15063.44.00
1647683405,1223.41.00,11554.49.00,14.00,85.00.00,13380.01.00,5791.25.00
1647683405,1223.41.00,11554.49.00,14.00,85.00.00,5792.25.00,4387.18.00
1647683436,1224.46.00,11547.15.00,14.00,85.00.00,5792.25.00,4387.18.00
