timestamp,latitudine,longitudine,NO2 (ppb),VOC (ppb),PM10 (ug/m3),PM25 (ug/m3)
1646705337,45.057777,7.681003,1.000000,129.000000,13.318812,1.174472
1646705357,45.057549,7.680428,1.000000,129.000000,13.318812,1.174472
1646705367,45.057770,7.680970,1.000000,129.000000,13.318812,1.174472
1646705416,45.058224,7.679394,1.000000,129.000000,13.318812,1.174472
1646705416,45.058224,7.679394,1.000000,130.000000,20.832678,5.250473
1646705428,45.057785,7.680975,1.000000,130.000000,20.832678,5.250473
1646705490,45.057961,7.679148,1.000000,129.000000,13.866749,1.376673
1646705490,45.057961,7.679148,1.000000,130.000000,39.997284,11.292848
1646705521,45.057777,7.680997,1.000000,130.000000,39.997284,11.292848
1646705570,45.060619,7.678107,1.000000,130.000000,39.997284,11.292848
1646705570,45.060619,7.678107,1.000000,131.000000,27.053139,5.326391
1646705599,45.057793,7.680912,1.000000,131.000000,27.053139,5.326391
1646705914,45.057243,7.680864,1.000000,128.000000,13.483032,3.262027
1646705914,45.057243,7.680864,1.000000,130.000000,29.535618,7.289812
1646705926,45.057762,7.680988,1.000000,130.000000,29.535618,7.289812
1646706281,45.057720,7.681942,1.000000,131.000000,36.730339,7.151669
1646706281,45.057720,7.681942,1.000000,129.000000,28.718754,6.027832
1646706291,45.057781,7.681017,1.000000,129.000000,28.718754,6.027832
1646706351,45.057526,7.681502,1.000000,129.000000,28.718754,6.027832
1646706351,45.057526,7.681502,1.000000,128.000000,24.999716,3.185470
1646706385,45.057781,7.681001,1.000000,128.000000,24.999716,3.185470
1646706812,45.057480,7.681573,1.000000,130.000000,28.670544,5.470970
1646706812,45.057480,7.681573,1.000000,130.000000,9.468928,2.031373
1646706847,45.057781,7.680996,1.000000,130.000000,9.468928,2.031373
1646706865,45.057526,7.680814,1.000000,130.000000,9.468928,2.031373
1646706878,45.057774,7.681000,1.000000,130.000000,9.468928,2.031373
1646706878,45.057774,7.681000,0.000000,131.000000,16.713194,4.570319
1646706923,45.057438,7.681194,0.000000,131.000000,16.713194,4.570319
1646706938,45.057781,7.681002,0.000000,131.000000,16.713194,4.570319
1646706938,45.057781,7.681002,1.000000,129.000000,5.570319,1.000000
1646706982,45.057518,7.680751,1.000000,129.000000,5.570319,1.000000
1646706999,45.057785,7.681007,1.000000,129.000000,5.570319,1.000000
1646706999,45.057785,7.681007,1.000000,127.000000,25.507441,8.065248
1646707026,45.057564,7.680736,1.000000,127.000000,25.507441,8.065248
1646707059,45.057781,7.681006,1.000000,127.000000,25.507441,8.065248
1646707059,45.057781,7.681006,1.000000,130.000000,25.507441,8.065248
1646707138,45.057579,7.681459,1.000000,130.000000,25.507441,8.065248
1646707138,45.057579,7.681459,0.000000,130.000000,24.149155,5.175566
1646707153,45.057781,7.681004,0.000000,130.000000,24.149155,5.175566
1646707348,45.057579,7.680626,1.000000,128.000000,37.650658,5.566972
1646707363,45.057781,7.681008,1.000000,128.000000,18.702698,5.574342
1646707405,45.057484,7.681174,1.000000,128.000000,18.702698,5.574342
1646707424,45.057777,7.681006,1.000000,128.000000,18.702698,5.574342
1646707424,45.057777,7.681006,1.000000,126.000000,10.234278,1.633010
1646707451,45.057579,7.681330,1.000000,126.000000,10.234278,1.633010
1646707484,45.057777,7.681008,1.000000,126.000000,10.234278,1.633010
1646707484,45.057777,7.681008,1.000000,131.000000,28.103218,7.179267
1646707497,45.057507,7.681048,1.000000,131.000000,28.103218,7.179267
1646707514,45.057777,7.680998,1.000000,131.000000,28.103218,7.179267
1646707576,45.057709,7.680584,1.000000,131.000000,28.103218,7.179267
1646707576,45.057709,7.680584,1.000000,126.000000,11.315936,13.325782
1646707608,45.057777,7.681015,1.000000,126.000000,11.315936,13.325782
1646707608,45.057777,7.681015,1.000000,128.000000,25.511135,4.293860
1646707628,45.057564,7.680746,1.000000,128.000000,25.511135,4.293860
1646707668,45.057777,7.681000,1.000000,128.000000,25.511135,4.293860
1646707668,45.057777,7.681000,0.000000,127.000000,18.759319,4.232096
1646707958,45.057533,7.680817,0.000000,129.000000,12.830628,1.754647
1646707958,45.057533,7.680817,1.000000,128.000000,24.693195,7.115578
1646707971,45.057777,7.681002,1.000000,128.000000,24.693195,7.115578
1646708003,45.057461,7.680870,1.000000,128.000000,24.693195,7.115578
1646708034,45.057781,7.681005,1.000000,128.000000,24.693195,7.115578
1646708034,45.057781,7.681005,1.000000,127.000000,8.115578,1.000000
1646708111,45.057503,7.681007,1.000000,127.000000,8.115578,1.000000
1646708111,45.057503,7.681007,0.000000,126.000000,14.596382,3.180995
1646708154,45.057781,7.681005,0.000000,126.000000,14.596382,3.180995
1646708154,45.057781,7.681005,1.000000,128.000000,18.799595,5.297946
1646708377,45.057648,7.680625,1.000000,125.000000,25.767239,6.704235
1646708377,45.057648,7.680625,1.000000,126.000000,20.473366,4.535289
1646708404,45.057777,7.681003,1.000000,126.000000,20.473366,4.535289
1646708562,45.057507,7.680651,1.000000,128.000000,13.554588,2.701056
1646708562,45.057507,7.680651,1.000000,127.000000,21.858326,4.803543
1646708586,45.057781,7.680997,1.000000,127.000000,21.858326,4.803543
1646709240,45.056778,7.681037,0.000000,128.000000,18.627728,2.660573
1646709240,45.056778,7.681037,1.000000,126.000000,17.136894,3.233938
1646709251,45.057777,7.681004,1.000000,126.000000,17.136894,3.233938
1646709291,45.057423,7.681084,1.000000,126.000000,17.136894,3.233938
1646709291,45.057423,7.681084,0.000000,125.000000,12.600424,3.661626
1646709313,45.057781,7.681009,0.000000,125.000000,12.600424,3.661626
1646709421,45.057495,7.681069,1.000000,127.000000,17.094810,2.523247
1646709421,45.057495,7.681069,0.000000,124.000000,16.631964,2.717865
1646709433,45.057777,7.680991,0.000000,124.000000,16.631964,2.717865
1646709482,45.057259,7.680751,0.000000,124.000000,16.631964,2.717865
1646709482,45.057259,7.680751,1.000000,126.000000,17.635466,4.872005
1646709493,45.057766,7.681006,1.000000,126.000000,17.635466,4.872005
1646709579,45.060051,7.680517,1.000000,122.000000,16.880562,2.961376
1646709579,45.060051,7.680517,1.000000,125.000000,10.533552,2.837211
1646709614,45.057781,7.681009,1.000000,125.000000,10.533552,2.837211
1646709632,45.057945,7.680601,1.000000,125.000000,10.533552,2.837211
1646709632,45.057945,7.680601,1.000000,125.000000,9.939974,1.622361
1646709645,45.057785,7.680993,1.000000,125.000000,9.939974,1.622361
1646710116,45.057510,7.680956,1.000000,127.000000,19.111954,3.997026
1646710116,45.057510,7.680956,1.000000,126.000000,13.895032,2.476254
1646710135,45.057777,7.681014,1.000000,126.000000,13.895032,2.476254
1646710668,45.057224,7.680464,0.000000,126.000000,22.363935,5.049520
1646710668,45.057224,7.680464,0.000000,125.000000,16.836161,2.527398
1646710685,45.057781,7.681001,0.000000,125.000000,16.836161,2.527398
1646710798,45.058136,7.680568,0.000000,127.000000,18.808567,3.348607
1646710798,45.058136,7.680568,1.000000,125.000000,23.450747,5.175208
1646710806,45.057789,7.680988,1.000000,125.000000,23.450747,5.175208
1646710879,45.057560,7.680580,1.000000,125.000000,23.450747,5.175208
1646710879,45.057560,7.680580,0.000000,124.000000,21.247437,3.666765
1646710899,45.057781,7.681009,0.000000,124.000000,21.247437,3.666765
1646710899,45.057781,7.681009,0.000000,124.000000,24.084379,4.568401
1646710950,45.057953,7.680708,0.000000,124.000000,24.084379,4.568401
1646710950,45.057953,7.680708,0.000000,126.000000,24.263968,6.774228
1646711025,45.057438,7.680508,0.000000,126.000000,24.263968,6.774228
1646711025,45.057438,7.680508,0.000000,125.000000,17.574329,2.767623
1646711050,45.057781,7.681007,0.000000,125.000000,17.574329,2.767623
1646711071,45.057556,7.680730,0.000000,125.000000,17.574329,2.767623
1646711071,45.057556,7.680730,1.000000,125.000000,19.845924,4.064819
1646711080,45.057774,7.680999,1.000000,125.000000,19.845924,4.064819
1646711252,45.057659,7.680197,0.000000,124.000000,8.151340,12.608964
1646711252,45.057659,7.680197,1.000000,126.000000,36.118797,6.452012
1646711263,45.057774,7.680988,1.000000,126.000000,36.118797,6.452012
1646711646,45.057659,7.680570,0.000000,128.000000,18.309000,3.262622
1646711646,45.057659,7.680570,0.000000,125.000000,31.428541,7.663828
1646711671,45.057781,7.680990,0.000000,125.000000,31.428541,7.663828
1646711671,45.057781,7.680990,1.000000,125.000000,14.763273,2.713979
1646711780,45.055054,7.678560,1.000000,125.000000,14.763273,2.713979
1646711780,45.055054,7.678560,0.000000,124.000000,16.094891,2.776695
1646711822,45.057781,7.681014,0.000000,124.000000,16.094891,2.776695
1646711822,45.057781,7.681014,0.000000,123.000000,28.874895,4.943040
1646711840,45.058361,7.681489,0.000000,123.000000,28.874895,4.943040
1646711852,45.057793,7.681010,0.000000,123.000000,28.874895,4.943040
1646711852,45.057793,7.681010,0.000000,123.000000,6.355356,1.000000
1646712027,45.058010,7.680643,0.000000,126.000000,8.653357,1.847492
1646712027,45.058010,7.680643,0.000000,125.000000,12.207163,4.662754
1646712063,45.057781,7.680998,0.000000,125.000000,12.207163,4.662754
1646712063,45.057781,7.680998,0.000000,128.000000,30.683607,6.427032
1646712268,45.058933,7.680150,0.000000,123.000000,25.323465,10.306943
1646712307,45.057777,7.681006,0.000000,124.000000,23.775253,4.901380
1646713231,45.058399,7.680731,0.000000,123.000000,14.444864,3.595605
1646713231,45.058399,7.680731,0.000000,126.000000,18.590471,3.162426
1646713249,45.059792,7.679766,0.000000,126.000000,18.590471,3.162426
1646713281,45.057777,7.681004,0.000000,126.000000,18.590471,3.162426
1646713360,45.058174,7.680688,1.000000,123.000000,39.752033,9.865416
1646713360,45.058174,7.680688,1.000000,123.000000,28.228390,10.721089
1646713371,45.057785,7.681001,1.000000,123.000000,28.228390,10.721089
1646714125,45.057365,7.681071,0.000000,125.000000,20.920998,5.247538
1646714125,45.057365,7.681071,1.000000,122.000000,25.013294,6.776637
1646714162,45.057777,7.681006,1.000000,122.000000,25.013294,6.776637
1646714162,45.057777,7.681006,1.000000,121.000000,28.793621,5.950089
1646714241,45.058933,7.681648,1.000000,121.000000,28.793621,5.950089
1646714241,45.058933,7.681648,0.000000,123.000000,33.636253,9.228568
1646714253,45.057796,7.681014,0.000000,123.000000,33.636253,9.228568
1646714253,45.057796,7.681014,1.000000,121.000000,38.788780,10.423324
1646714303,45.058640,7.681863,1.000000,121.000000,38.788780,10.423324
1646714315,45.057796,7.681024,1.000000,121.000000,38.788780,10.423324
1646714315,45.057796,7.681024,1.000000,123.000000,33.499336,13.322282
1646714435,45.057545,7.680427,0.000000,121.000000,30.665173,8.017890
1646714435,45.057545,7.680427,1.000000,121.000000,24.569118,4.264902
1646714465,45.057781,7.681009,1.000000,121.000000,24.569118,4.264902
1646714500,45.057396,7.681447,1.000000,121.000000,24.569118,4.264902
1646714500,45.057396,7.681447,0.000000,121.000000,31.861507,13.422505
1646714525,45.057781,7.680999,0.000000,121.000000,31.861507,13.422505
1646714563,45.053909,7.680918,0.000000,121.000000,31.861507,13.422505
1646714563,45.053909,7.680918,0.000000,120.000000,50.282516,7.628168
1646714592,45.057289,7.681407,0.000000,120.000000,50.282516,7.628168
1646714604,45.057755,7.681014,0.000000,120.000000,50.282516,7.628168
1646714660,45.056545,7.680415,0.000000,120.000000,50.282516,7.628168
1646714660,45.056545,7.680415,0.000000,122.000000,24.077307,6.020117
1646714695,45.057777,7.680996,0.000000,122.000000,24.077307,6.020117
1646714695,45.057777,7.680996,0.000000,121.000000,23.577641,4.354596
1646714913,45.059414,7.677348,0.000000,120.000000,46.492744,11.535955
1646714913,45.059414,7.677348,1.000000,122.000000,28.912493,6.855982
1646714955,45.057777,7.681004,1.000000,122.000000,28.912493,6.855982
1646714982,45.057274,7.680859,1.000000,122.000000,28.912493,6.855982
1646714982,45.057274,7.680859,0.000000,121.000000,33.824097,6.966325
1646715015,45.057777,7.681007,0.000000,121.000000,33.824097,6.966325
1646715524,45.056641,7.683807,0.000000,124.000000,90.269791,20.068827
1646715524,45.056641,7.683807,0.000000,123.000000,92.317093,22.586319
1646715558,45.057781,7.680999,0.000000,123.000000,92.317093,22.586319
1646715780,45.057549,7.681300,0.000000,122.000000,82.102715,19.656443
1646715780,45.057549,7.681300,0.000000,124.000000,40.569374,14.841710
1646715797,45.057781,7.680986,0.000000,124.000000,40.569374,14.841710
1646715936,45.057621,7.680407,0.000000,121.000000,83.095421,20.420546
1646715936,45.057621,7.680407,0.000000,120.000000,69.710587,18.640829
1646715948,45.057777,7.680979,0.000000,120.000000,69.710587,18.640829
1646716068,45.056778,7.685991,0.000000,118.000000,52.585243,16.793341
1646716068,45.056778,7.685991,0.000000,115.000000,41.782738,14.464959
1646716100,45.057781,7.680978,0.000000,115.000000,41.782738,14.464959
1646716253,45.057812,7.680229,0.000000,119.000000,71.407768,14.243563
1646716253,45.057812,7.680229,0.000000,121.000000,45.622589,10.879096
1646716285,45.057777,7.680989,0.000000,121.000000,45.622589,10.879096
1646716315,45.057575,7.681580,0.000000,121.000000,45.622589,10.879096
1646716315,45.057575,7.681580,0.000000,121.000000,68.185936,15.781169
1646716336,45.057697,7.680592,0.000000,121.000000,68.185936,15.781169
1646716348,45.057777,7.680985,0.000000,121.000000,68.185936,15.781169
1646716519,45.056660,7.679803,0.000000,120.000000,45.773521,10.349994
1646716519,45.056660,7.679803,0.000000,121.000000,69.352478,15.232515
1646716531,45.057762,7.680969,0.000000,121.000000,69.352478,15.232515
1646716531,45.057762,7.680969,0.000000,119.000000,93.004189,21.586226
1646716591,45.057579,7.682167,0.000000,119.000000,93.004189,21.586226
1646716591,45.057579,7.682167,0.000000,119.000000,76.976555,16.350002
1646716623,45.057774,7.680985,0.000000,119.000000,76.976555,16.350002
1646717005,45.058025,7.678208,0.000000,121.000000,70.528305,13.651910
1646717005,45.058025,7.678208,0.000000,121.000000,87.603127,20.404232
1646717028,45.058178,7.681184,0.000000,121.000000,87.603127,20.404232
1646717028,45.058178,7.681184,0.000000,119.000000,60.743126,10.468027
1646717048,45.057777,7.680982,0.000000,119.000000,60.743126,10.468027
1646717164,45.057175,7.682008,0.000000,120.000000,29.644796,5.871673
1646717164,45.057175,7.682008,0.000000,117.000000,49.423561,12.083873
1646717199,45.057785,7.680959,0.000000,117.000000,49.423561,12.083873
1646717199,45.057785,7.680959,0.000000,120.000000,64.534874,16.311235
1646717801,45.057533,7.681091,0.000000,120.000000,43.014931,11.202711
1646717801,45.057533,7.681091,0.000000,121.000000,39.359612,8.887862
1646717999,45.057800,7.681129,0.000000,120.000000,34.479362,8.929291
1646717999,45.057800,7.681129,0.000000,120.000000,56.733208,12.554334
1646718166,45.056271,7.679838,0.000000,120.000000,60.133602,11.013400
1646718166,45.056271,7.679838,0.000000,121.000000,44.793121,7.673919
1646718208,45.057777,7.680997,0.000000,121.000000,44.793121,7.673919
1646718220,45.057480,7.681030,0.000000,120.000000,40.774670,9.301029
1646718271,45.057777,7.680980,0.000000,120.000000,40.774670,9.301029
1646718271,45.057777,7.680980,0.000000,119.000000,23.935200,14.230918
1646718332,45.058216,7.679705,0.000000,119.000000,23.935200,14.230918
1646718332,45.058216,7.679705,0.000000,120.000000,54.073257,11.097603
1646718351,45.057655,7.680994,0.000000,120.000000,54.073257,11.097603
1646718412,45.056313,7.684003,0.000000,120.000000,54.073257,11.097603
1646718412,45.056313,7.684003,0.000000,119.000000,32.397289,5.445793
1646718546,45.057781,7.680980,0.000000,117.000000,40.140194,14.489979
1646718546,45.057781,7.680980,0.000000,119.000000,63.060692,13.782275
1646718600,45.057743,7.680563,0.000000,119.000000,63.060692,13.782275
1646718600,45.057743,7.680563,0.000000,121.000000,55.117432,8.651204
1646718636,45.057777,7.680992,0.000000,121.000000,55.117432,8.651204
1646718636,45.057777,7.680992,0.000000,119.000000,65.231224,15.373017
1646718654,45.057304,7.681150,0.000000,119.000000,65.231224,15.373017
1646718666,45.057758,7.680988,0.000000,119.000000,65.231224,15.373017
1646718776,45.057446,7.681155,0.000000,118.000000,58.606316,10.914260
1646718776,45.057446,7.681155,0.000000,119.000000,34.338528,3.867666
1646718788,45.057766,7.680984,0.000000,119.000000,34.338528,3.867666
1646718808,45.057713,7.680164,0.000000,119.000000,34.338528,3.867666
1646718821,45.057777,7.680953,0.000000,121.000000,33.627258,12.936838
1646718863,45.056965,7.680966,0.000000,121.000000,33.627258,12.936838
1646718885,45.057777,7.680988,0.000000,121.000000,33.627258,12.936838
1646718885,45.057777,7.680988,0.000000,118.000000,43.350708,15.252298
1646719114,45.057434,7.681675,0.000000,119.000000,30.331028,6.700578
1646719114,45.057434,7.681675,0.000000,117.000000,42.555470,8.376664
1646719127,45.057758,7.681025,0.000000,117.000000,42.555470,8.376664
1646719222,45.056850,7.681252,0.000000,117.000000,42.555470,8.376664
1646719222,45.056850,7.681252,0.000000,114.000000,41.433559,13.798766
1646720980,45.057690,7.681009,1.000000,0.000000,45.520782,9.423363
1646720980,45.057690,7.681009,1.000000,105.000000,36.001854,7.470582
1646721371,45.057331,7.681856,0.000000,26.000000,10.498337,14.963311
1646721371,45.057331,7.681856,0.000000,26.000000,24.659107,11.977239
1646721402,45.057087,7.682554,0.000000,26.000000,24.659107,11.977239
1646721433,45.057503,7.682735,0.000000,26.000000,24.659107,11.977239
1646721433,45.057503,7.682735,0.000000,18.000000,35.035397,7.440348
1646721496,45.058022,7.683162,0.000000,18.000000,35.035397,7.440348
1646721496,45.058022,7.683162,0.000000,15.000000,8.440348,1.498163
1646721527,45.058460,7.683561,0.000000,15.000000,8.440348,1.498163
1646721559,45.058861,7.683913,0.000000,15.000000,8.440348,1.498163
1646721559,45.058861,7.683913,0.000000,13.000000,2.498163,2.923066
1646721593,45.059307,7.684080,0.000000,13.000000,2.498163,2.923066
1646721613,45.058140,7.683169,0.000000,13.000000,2.498163,2.923066
1646721613,45.058140,7.683169,0.000000,14.000000,3.923066,1.000000
1646721657,45.060204,7.684717,0.000000,14.000000,3.923066,1.000000
1646721686,45.060524,7.685139,0.000000,14.000000,3.923066,1.000000
1646721686,45.060524,7.685139,0.000000,11.000000,2.000000,1.000000
1646721749,45.061039,7.685229,0.000000,11.000000,2.000000,1.000000
1646721749,45.061039,7.685229,0.000000,14.000000,2.000000,1.272922
1646721826,45.061687,7.686065,0.000000,14.000000,2.000000,1.272922
1646721826,45.061687,7.686065,0.000000,19.000000,2.272922,2.132942
1646721846,45.062908,7.686760,0.000000,19.000000,2.272922,2.132942
1646721846,45.062908,7.686760,0.000000,21.000000,3.132942,1.000000
1646721877,45.063747,7.687264,0.000000,21.000000,3.132942,1.000000
1646721908,45.064960,7.687892,0.000000,21.000000,3.132942,1.000000
1646721908,45.064960,7.687892,0.000000,24.000000,2.000000,2.931159
1646721924,45.065128,7.688423,0.000000,24.000000,2.000000,2.931159
1646721942,45.065662,7.688407,0.000000,24.000000,2.000000,2.931159
1646721969,45.067314,7.689555,0.000000,24.000000,2.000000,2.931159
1646721969,45.067314,7.689555,0.000000,26.000000,3.931159,2.897798
1646721976,45.067497,7.689882,0.000000,26.000000,3.931159,2.897798
1646722003,45.067760,7.690016,0.000000,26.000000,3.931159,2.897798
1646722019,45.067856,7.690388,0.000000,26.000000,3.931159,2.897798
1646722045,45.068138,7.690438,0.000000,26.000000,3.931159,2.897798
1646722045,45.068138,7.690438,0.000000,28.000000,3.897798,1.616396
1646722051,45.068447,7.690499,0.000000,28.000000,3.897798,1.616396
1646722057,45.068752,7.690403,0.000000,28.000000,3.897798,1.616396
1646722084,45.069031,7.690665,0.000000,28.000000,3.897798,1.616396
1646722087,45.069279,7.690883,0.000000,30.000000,2.616396,1.920000
1646722090,45.069584,7.691117,0.000000,30.000000,2.616396,1.920000
1646722093,45.069805,7.691390,0.000000,30.000000,2.616396,1.920000
1646722096,45.070026,7.691620,0.000000,30.000000,2.616396,1.920000
1646722130,45.070774,7.692251,0.000000,30.000000,2.616396,1.920000
1646722222,45.071289,7.692597,0.000000,25.000000,2.920000,1.802565
1646722222,45.071289,7.692597,0.000000,23.000000,2.802565,1.691858
1646722803,45.070705,7.691898,0.000000,14.000000,2.974767,1.831514
1646722803,45.070705,7.691898,0.000000,17.000000,2.831514,1.358432
1646722806,45.070904,7.692411,0.000000,17.000000,2.831514,1.358432
1646722806,45.070904,7.692411,0.000000,20.000000,2.358432,2.798566
1646722821,45.070786,7.692056,0.000000,20.000000,2.358432,2.798566
1646722848,45.070854,7.692435,0.000000,20.000000,2.358432,2.798566
1646722860,45.070751,7.692793,0.000000,20.000000,2.358432,2.798566
1646722944,45.071026,7.692671,0.000000,22.000000,3.798566,1.000000
1646722944,45.071026,7.692671,0.000000,26.000000,2.000000,1.708166
1646723076,45.071045,7.693137,0.000000,28.000000,2.708166,4.246797
1646723076,45.071045,7.693137,0.000000,31.000000,81.088280,27.591393
1646723155,45.072174,7.692026,0.000000,31.000000,81.088280,27.591393
1646723155,45.072174,7.692026,0.000000,34.000000,28.591393,1.198706
1646723168,45.071007,7.692841,0.000000,34.000000,28.591393,1.198706
1646723168,45.071007,7.692841,0.000000,35.000000,2.889979,1.177861
1646724850,45.071278,7.692733,0.000000,52.000000,23.181435,11.479187
1646724850,45.071278,7.692733,0.000000,51.000000,20.203156,9.974266
1646724868,45.071018,7.692838,0.000000,51.000000,20.203156,9.974266
1646725243,45.071262,7.692642,0.000000,52.000000,23.105354,9.536058
1646725243,45.071262,7.692642,0.000000,52.000000,37.206329,11.960373
1646725267,45.071007,7.692839,0.000000,52.000000,37.206329,11.960373
1646725267,45.071007,7.692839,0.000000,52.000000,30.342724,9.203305
1646725941,45.071342,7.692729,0.000000,51.000000,24.862360,7.450348
1646725941,45.071342,7.692729,0.000000,51.000000,26.055805,10.522267
1646725959,45.071033,7.692827,0.000000,51.000000,26.055805,10.522267
1646726124,45.071342,7.692977,0.000000,51.000000,47.221474,11.292654
